Boat ID,Commander,Patrol Number,Patrol Length,Patrol Kind,Departure Date,Departure Port,Arrival Date,Arrival Port,Tonnage,Date Ordered,Date Launched,Date Commissioned,Fate,Fate Text,Date of Fate
370,Oblt. (R)  Karl Nielsen,5,7,P,28/07/1944,Nord Altaskär,03/08/1944,Helsinki,56,25/08/1941,24/09/1943,19/11/1943,NA,Scuttled on 5 May 1945 in Gelting Bay. Wreck broken up in 1948. ,05/05/1945
370,Oblt. (R)  Karl Nielsen,6,4,P,09/08/1944,Helsinki,12/08/1944,Grand Hotel,NA,25/08/1941,24/09/1943,19/11/1943,NA,Scuttled on 5 May 1945 in Gelting Bay. Wreck broken up in 1948. ,05/05/1945
370,Oblt. (R)  Karl Nielsen,7,11,P,20/08/1944,Grand Hotel,30/08/1944,Grand Hotel,NA,25/08/1941,24/09/1943,19/11/1943,NA,Scuttled on 5 May 1945 in Gelting Bay. Wreck broken up in 1948. ,05/05/1945
370,Oblt. (R)  Karl Nielsen,8,4,P,03/09/1944,Grand Hotel,06/09/1944,Kopli,NA,25/08/1941,24/09/1943,19/11/1943,NA,Scuttled on 5 May 1945 in Gelting Bay. Wreck broken up in 1948. ,05/05/1945
370,Oblt. (R)  Karl Nielsen,9,16,P,13/09/1944,Kopli,28/09/1944,Memel,NA,25/08/1941,24/09/1943,19/11/1943,NA,Scuttled on 5 May 1945 in Gelting Bay. Wreck broken up in 1948. ,05/05/1945
370,Oblt. (R)  Karl Nielsen,10,24,P,02/10/1944,Memel,25/10/1944,Danzig,NA,25/08/1941,24/09/1943,19/11/1943,NA,Scuttled on 5 May 1945 in Gelting Bay. Wreck broken up in 1948. ,05/05/1945
370,Oblt. (R)  Karl Nielsen,11,60,P,05/01/1945,Danzig,05/03/1945,Danzig,776,25/08/1941,24/09/1943,19/11/1943,NA,Scuttled on 5 May 1945 in Gelting Bay. Wreck broken up in 1948. ,05/05/1945
370,Oblt. (R)  Karl Nielsen,12,4,P,07/03/1945,Danzig,10/03/1945,Kiel,NA,25/08/1941,24/09/1943,19/11/1943,NA,Scuttled on 5 May 1945 in Gelting Bay. Wreck broken up in 1948. ,05/05/1945
371,Kptlt.  Heinrich Driver,1,27,P,05/06/1941,Kiel,01/07/1941,Brest,"11,138",23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Heinrich Driver,2,28,P,23/07/1941,Brest,19/08/1941,Brest,"13,984",23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Heinrich Driver,3,39,P,16/09/1941,Brest,24/10/1941,Salamis,NA,23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Heinrich Driver,4,38,P,04/12/1941,Salamis,10/01/1942,Salamis,NA,23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Heinrich Driver,5,22,P,04/03/1942,Salamis,25/03/1942,Salamis,NA,23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Heinz-Joachim Neumann,6,19,P,21/04/1942,Salamis,09/05/1942,Salamis,NA,23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Waldemar Mehl,7,14,P,05/09/1942,Pola,18/09/1942,Salamis,NA,23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Waldemar Mehl,8,4,P,01/12/1942,Pola,04/12/1942,Messina,NA,23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Waldemar Mehl,9,35,P,07/12/1942,Messina,10/01/1943,La Spezia,"7,704",23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Waldemar Mehl,10,18,P,14/02/1943,La Spezia,03/03/1943,La Spezia,"9,265",23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Waldemar Mehl,11,35,P,07/04/1943,La Spezia,11/05/1943,Toulon,"1,162",23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Waldemar Mehl,12,10,P,03/07/1943,Toulon,12/07/1943,Toulon,"13,737",23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Waldemar Mehl,13,21,P,22/07/1943,Toulon,11/08/1943,Toulon,"6,004",23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Waldemar Mehl,14,14,P,21/08/1943,Toulon,03/09/1943,Toulon,NA,23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Waldemar Mehl,15,22,P,07/10/1943,Toulon,28/10/1943,Toulon,"9,462",23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Waldemar Mehl,16,9,P,15/11/1943,Toulon,23/11/1943,Toulon,NA,23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Waldemar Mehl,17,23,P,22/01/1944,Toulon,13/02/1944,Toulon,NA,23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Kptlt.  Waldemar Mehl,18,22,P,04/03/1944,Toulon,25/03/1944,Toulon,"23,189",23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
371,Oblt.  Horst-Arno Fenski,19,12,P,23/04/1944,Toulon,04/05/1944,Sunk,"2,500",23/09/1939,27/01/1941,15/03/1941,SANK,"Sunk at 0409hrs on 4 May 1944 in the Mediterranean Sea north-east of Bougie, in position 37.49N, 05.39E, by depth charges from the US destroyer escorts USS Pride and USS Joseph E. Campbell, the French destroyer escort Sénégalais and the British escort destroyer HMS Blankney. 3 dead and 49 survivors.",04/05/1944
372,Kptlt.  Heinz-Joachim Neumann,1,36,P,09/07/1941,Trondheim,13/08/1941,Brest,"8,341",23/09/1939,08/03/1941,19/04/1941,SANK,"Sunk on 4 August 1942 in the Mediterranean Sea south-west of Haifa, in position 32.28N, 34.37E, by depth charges from the British destroyers HMS Sikh and HMS Zulu, the British escort destroyers HMS Croome and HMS Tetcott and a British Wellington aircraft (221 Sqn RAF/M). 48 survivors (no casualties).",04/08/1942
372,Kptlt.  Heinz-Joachim Neumann,2,34,P,10/09/1941,Brest,13/10/1941,Brest,"3,410",23/09/1939,08/03/1941,19/04/1941,SANK,"Sunk on 4 August 1942 in the Mediterranean Sea south-west of Haifa, in position 32.28N, 34.37E, by depth charges from the British destroyers HMS Sikh and HMS Zulu, the British escort destroyers HMS Croome and HMS Tetcott and a British Wellington aircraft (221 Sqn RAF/M). 48 survivors (no casualties).",04/08/1942
372,Kptlt.  Heinz-Joachim Neumann,3,34,P,13/11/1941,Brest,16/12/1941,La Spezia,NA,23/09/1939,08/03/1941,19/04/1941,SANK,"Sunk on 4 August 1942 in the Mediterranean Sea south-west of Haifa, in position 32.28N, 34.37E, by depth charges from the British destroyers HMS Sikh and HMS Zulu, the British escort destroyers HMS Croome and HMS Tetcott and a British Wellington aircraft (221 Sqn RAF/M). 48 survivors (no casualties).",04/08/1942
372,Kptlt.  Heinz-Joachim Neumann,4,15,P,17/01/1942,La Spezia,31/01/1942,La Spezia,NA,23/09/1939,08/03/1941,19/04/1941,SANK,"Sunk on 4 August 1942 in the Mediterranean Sea south-west of Haifa, in position 32.28N, 34.37E, by depth charges from the British destroyers HMS Sikh and HMS Zulu, the British escort destroyers HMS Croome and HMS Tetcott and a British Wellington aircraft (221 Sqn RAF/M). 48 survivors (no casualties).",04/08/1942
372,Kptlt.  Heinz-Joachim Neumann,5,28,P,15/06/1942,La Spezia,12/07/1942,Salamis,"14,650",23/09/1939,08/03/1941,19/04/1941,SANK,"Sunk on 4 August 1942 in the Mediterranean Sea south-west of Haifa, in position 32.28N, 34.37E, by depth charges from the British destroyers HMS Sikh and HMS Zulu, the British escort destroyers HMS Croome and HMS Tetcott and a British Wellington aircraft (221 Sqn RAF/M). 48 survivors (no casualties).",04/08/1942
372,Kptlt.  Heinz-Joachim Neumann,6,9,P,27/07/1942,Salamis,04/08/1942,Sunk,NA,23/09/1939,08/03/1941,19/04/1941,SANK,"Sunk on 4 August 1942 in the Mediterranean Sea south-west of Haifa, in position 32.28N, 34.37E, by depth charges from the British destroyers HMS Sikh and HMS Zulu, the British escort destroyers HMS Croome and HMS Tetcott and a British Wellington aircraft (221 Sqn RAF/M). 48 survivors (no casualties).",04/08/1942
373,Oblt.  Paul-Karl Loeser,1,29,P,04/09/1941,Trondheim,02/10/1941,Brest,NA,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
373,Oblt.  Paul-Karl Loeser,2,22,P,31/10/1941,Brest,21/11/1941,Lorient,NA,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
373,Oblt.  Paul-Karl Loeser,3,22,P,25/12/1941,Lorient,15/01/1942,La Pallice,NA,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
373,Oblt.  Paul-Karl Loeser,4,2,P,25/02/1942,La Pallice,26/02/1942,La Pallice,NA,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
373,Oblt.  Paul-Karl Loeser,5,52,P,18/05/1942,La Pallice,08/07/1942,La Pallice,396,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
373,Oblt.  Paul-Karl Loeser,6,60,P,06/08/1942,La Pallice,04/10/1942,La Pallice,NA,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
373,Oblt.  Paul-Karl Loeser,7,43,P,22/11/1942,La Pallice,03/01/1943,La Pallice,NA,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
373,Kptlt.  Paul-Karl Loeser,8,48,P,25/02/1943,La Pallice,13/04/1943,La Pallice,NA,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
373,Kptlt.  Paul-Karl Loeser,9,41,P,07/07/1943,La Pallice,16/08/1943,La Pallice,NA,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
373,Oblt.  Detlef von Lehsten,10,3,P,27/09/1943,La Pallice,29/09/1943,La Pallice,NA,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
373,Oblt.  Detlef von Lehsten,11,3,P,26/12/1943,La Pallice,28/12/1943,La Pallice,NA,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
373,Oblt.  Detlef von Lehsten,12,3,P,16/03/1944,Brest,18/03/1944,Brest,NA,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
373,Oblt.  Detlef von Lehsten,13,2,P,07/06/1944,Brest,08/06/1944,Sunk,NA,23/09/1939,05/04/1941,22/05/1941,SANK,"Sunk on 8 June 1944 in the Bay of Biscay west of Brest, in position 48.10N, 05.31W, by depth charges from a British Liberator aircraft (224 Sqn RAF/G). 4 dead and 47 survivors.",08/06/1944
374,Oblt.  Unno von Fischel,1,44,P,29/09/1941,Kiel,11/11/1941,Brest,"3,349",23/09/1939,10/05/1941,21/06/1941,SANK,"Sunk on 12 January 1942 in the Mediterranean Sea south-west of Cape Spartivento, in position 37.50N, 16.00E, by torpedoes from the British submarine HMS Unbeaten. 42 dead and 1 survivor.",12/01/1942
374,Oblt.  Unno von Fischel,2,9,P,06/12/1941,Brest,14/12/1941,La Spezia,992,23/09/1939,10/05/1941,21/06/1941,SANK,"Sunk on 12 January 1942 in the Mediterranean Sea south-west of Cape Spartivento, in position 37.50N, 16.00E, by torpedoes from the British submarine HMS Unbeaten. 42 dead and 1 survivor.",12/01/1942
374,Oblt.  Unno von Fischel,3,26,P,18/12/1941,La Spezia,12/01/1942,Sunk,NA,23/09/1939,10/05/1941,21/06/1941,SANK,"Sunk on 12 January 1942 in the Mediterranean Sea south-west of Cape Spartivento, in position 37.50N, 16.00E, by torpedoes from the British submarine HMS Unbeaten. 42 dead and 1 survivor.",12/01/1942
375,Kptlt.  Jürgen Koenenkamp,1,45,P,12/11/1941,Kiel,26/12/1941,La Spezia,NA,16/10/1939,07/06/1941,19/07/1941,NA,"Missing since 25 July 1943 in the Mediterranean Sea south of Sicily. There is no explanation for its loss. 46 dead (all hands lost). (Axel Niestlé, November 2009).",25/07/1943
375,Kptlt.  Jürgen Koenenkamp,2,3,P,17/01/1942,La Spezia,19/01/1942,Messina,NA,16/10/1939,07/06/1941,19/07/1941,NA,"Missing since 25 July 1943 in the Mediterranean Sea south of Sicily. There is no explanation for its loss. 46 dead (all hands lost). (Axel Niestlé, November 2009).",25/07/1943
375,Kptlt.  Jürgen Koenenkamp,3,10,P,27/04/1942,La Spezia,06/05/1942,La Spezia,NA,16/10/1939,07/06/1941,19/07/1941,NA,"Missing since 25 July 1943 in the Mediterranean Sea south of Sicily. There is no explanation for its loss. 46 dead (all hands lost). (Axel Niestlé, November 2009).",25/07/1943
375,Kptlt.  Jürgen Koenenkamp,4,36,P,29/06/1942,La Spezia,03/08/1942,Salamis,"1,639",16/10/1939,07/06/1941,19/07/1941,NA,"Missing since 25 July 1943 in the Mediterranean Sea south of Sicily. There is no explanation for its loss. 46 dead (all hands lost). (Axel Niestlé, November 2009).",25/07/1943
375,Kptlt.  Jürgen Koenenkamp,5,39,P,22/08/1942,Salamis,29/09/1942,Pola,"7,105",16/10/1939,07/06/1941,19/07/1941,NA,"Missing since 25 July 1943 in the Mediterranean Sea south of Sicily. There is no explanation for its loss. 46 dead (all hands lost). (Axel Niestlé, November 2009).",25/07/1943
375,Kptlt.  Jürgen Koenenkamp,6,40,P,14/11/1942,Pola,23/12/1942,La Spezia,"2,650",16/10/1939,07/06/1941,19/07/1941,NA,"Missing since 25 July 1943 in the Mediterranean Sea south of Sicily. There is no explanation for its loss. 46 dead (all hands lost). (Axel Niestlé, November 2009).",25/07/1943
375,Kptlt.  Jürgen Koenenkamp,7,27,P,04/02/1943,La Spezia,02/03/1943,Salamis,NA,16/10/1939,07/06/1941,19/07/1941,NA,"Missing since 25 July 1943 in the Mediterranean Sea south of Sicily. There is no explanation for its loss. 46 dead (all hands lost). (Axel Niestlé, November 2009).",25/07/1943
375,Kptlt.  Jürgen Koenenkamp,8,34,P,17/03/1943,Salamis,19/04/1943,Toulon,NA,16/10/1939,07/06/1941,19/07/1941,NA,"Missing since 25 July 1943 in the Mediterranean Sea south of Sicily. There is no explanation for its loss. 46 dead (all hands lost). (Axel Niestlé, November 2009).",25/07/1943
375,Kptlt.  Jürgen Koenenkamp,9,11,P,27/06/1943,Toulon,07/07/1943,Toulon,"5,634",16/10/1939,07/06/1941,19/07/1941,NA,"Missing since 25 July 1943 in the Mediterranean Sea south of Sicily. There is no explanation for its loss. 46 dead (all hands lost). (Axel Niestlé, November 2009).",25/07/1943
